Product,Data Sheet,Product Status,OPN,Standard Package name,Qualification,VDS max [V],RDS (on) @10V max [Ω],ID  @25°C max [A],Technology,Topology,VGS(th) [V],VGS(th) min [V],VGS(th) max [V],RDS (on) @4.5V max [Ω],QG typ @10V [C],QG typ @10V max [C],QG typ @4.5V [C],QG typ @4.5V max [C],Online Simulation,Simulation Model,Driver Selection,Budgetary Price €/1k,Polarity
IPB65R310CFD,https://www.infineon.com/dgdl/Infineon-IPX65R310CFD-DS-v02_03-en.pdf?fileId=db3a30432f91014f012f9caff105741c,active,IPB65R310CFDATMA2,D2PAK,Industrial,650,310,11.4,CoolMOS™ CFD2,"Full Bridge_x000d_
Half Bridge_x000d_
LLC",4,3.5,4.5,,41,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipb65r310cfd/#!simulation,5546d4694909da48014909dc094d01c8=650.0|5546d4694909da48014909dc0bb301f2=IPB65R310CFD|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4624933b8750149389ffe5222e1=10.0|5546d4624933b8750149389ffe5222e1=5.0|5546d4624933b8750149389ffe6022e2=4.5,1,N
IPD60R180P7S,https://www.infineon.com/dgdl/Infineon-IPD60R180P7S-DataSheet-v02_02-EN.pdf?fileId=5546d4625cc9456a015d55249fca0f9c,active,IPD60R180P7SAUMA1,DPAK,Standard,600,180,18,CoolMOS™ P7,"LLC_x000d_
PFC",3.5,3,4,,25,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipd60r180p7s/#!simulation,5546d4694909da48014909dc0bb301f2= IPD60R180P7S|5546d4624933b8750149389ffe5222e1=11.0|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,0.54,N
BSC018N04LS G,https://www.infineon.com/dgdl/Infineon-BSC018N04LS G-DataSheet-v02_01-EN.pdf?fileId=db3a30431689f4420116c42d085d0808,active,BSC018N04LSGATMA1,SuperSO8 5x6,Industrial,40,1.8,209,OptiMOS™ 3,,1.6,1.2,2,2.5,113,,54,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_24V.tsc&act=change.U.Infineon.BSC018N04LS_L0,/cms/en/product/power/mosfet/n-channel/bsc018n04ls-g/#!simulation,5546d4694909da48014909dc094d01c8=40.0|5546d4694909da48014909dc0bb301f2=BSC018N04LS G|5546d4694909da48014909dc0f5e0238=MOSFET,0.52,N
IPB60R055CFD7,https://www.infineon.com/dgdl/Infineon-IPB60R055CFD7-DataSheet-v02_00-EN.pdf?fileId=5546d4626b2d8e69016bb2eb02953007,active,IPB60R055CFD7ATMA1,D2PAK,Industrial,600,55,38,CoolMOS™ CFD7,PSFB (Phase shift full Bridge) and LLC,4,3.5,4.5,,79,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipb60r055cfd7/#!simulation,5546d4694909da48014909dc0bb301f2=IPB60R055CFD7|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,2.79,N
BSC110N06NS3 G,https://www.infineon.com/dgdl/Infineon-BSC110N06NS3 G-DataSheet-v02_05-EN.pdf?fileId=db3a30431ddc9372011ebb0be43c7fe6,active,BSC110N06NS3GATMA1,SuperSO8 5x6,Industrial,60,11,50,OptiMOS™ 3,,3,2,4,,25,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_48V.tsc&act=change.U.Infineon.BSC110N06NS3_L0,/cms/en/product/power/mosfet/n-channel/bsc110n06ns3-g/#!simulation,5546d4694909da48014909dc094d01c8=60.0|5546d4694909da48014909dc0bb301f2=BSC110N06NS3 G|5546d4694909da48014909dc0f5e0238=MOSFET,0.26,N
IPB100N12S3-05,https://www.infineon.com/dgdl/Infineon-IPP_B_I100N12S3-05-Data-Sheet-02-Infineon-DataSheet-v01_01-EN.pdf?fileId=5546d462584d1d4a0158baf0aced7fe9,active,IPB100N12S305ATMA2,D2PAK,Automotive,120,4.8,100,OptiMOS™-T,,,2,4,,,139.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipb100n12s3-05/#!simulation,5546d4694909da48014909dc094d01c8=120.0,1.94,N
IRF7324,https://www.infineon.com/dgdl/Infineon-IRF7324-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a4015355f5f0861b4b,active,IRF7324TRPBF,SO-8,Standard,"-20_x000d_
20",,-9,IR MOSFET™,,-0.73,-0.45,-1,18,,,42,,,/cms/en/product/power/mosfet/p-channel/irf7324/#!simulation,5546d4694909da48014909dc094d01c8=-20.0|5546d4694909da48014909dc094d01c8=20.0,0.48,P+P
IRFR48Z,https://www.infineon.com/dgdl/Infineon-IRFR48Z-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a40153563243f020fa,active,IRFR48ZTRPBF,DPAK,Standard,55,"11_x000d_
11","62_x000d_
62","IR MOSFET™_x000d_
IR MOSFET™",,"3_x000d_
3","2_x000d_
2","4_x000d_
4",,"40_x000d_
40",,,,,/cms/en/product/power/mosfet/n-channel/irfr48z/#!simulation,5546d4694909da48014909dc094d01c8=55.0,0.34,N
IRF3205,https://www.infineon.com/dgdl/Infineon-IRF3205-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a4015355def244190a,active,IRF3205PBF,TO220,Standard,55,8,110,IR MOSFET™,,3,2,4,,97.3,,,,,/cms/en/product/power/mosfet/n-channel/irf3205/#!simulation,5546d4694909da48014909dc094d01c8=55.0,0.41,N
BSC340N08NS3 G,https://www.infineon.com/dgdl/Infineon-BSC340N08NS3G-DS-v02_06-en.pdf?fileId=db3a30431add1d95011ae81c21f2563a,active,BSC340N08NS3GATMA1,SuperSO8 5x6,Industrial,80,34,23,OptiMOS™ 3,,2.8,2,3.5,,6.8,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_48V.tsc&act=change.U.Infineon.BSC340N08NS3_L0,/cms/en/product/power/mosfet/n-channel/bsc340n08ns3-g/#!simulation,5546d4694909da48014909dc094d01c8=80.0|5546d4694909da48014909dc0bb301f2=BSC340N08NS3 G|5546d4694909da48014909dc0f5e0238=MOSFET,0.21,N
IRF6613,https://www.infineon.com/dgdl/Infineon-IRF6613-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a4015355e82b9b1a0d,active,IRF6613TRPBF,DirectFET (M),Standard,40,3.4,150,IR MOSFET™,,1.8,1.35,2.25,4.1,,,42,,,/cms/en/product/power/mosfet/n-channel/irf6613/#!simulation,5546d4694909da48014909dc094d01c8=40.0,0.86,N
IRLML2246,https://www.infineon.com/dgdl/Infineon-IRLML2246-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a401535664c91f25f2,active,IRLML2246TRPBF,SOT-23,Standard,-20,,-2.6,IR MOSFET™,,-0.75,-0.4,-1.1,135,,,2.9,,,/cms/en/product/power/mosfet/p-channel/irlml2246/#!simulation,5546d4694909da48014909dc094d01c8=-20.0,0.06,P
IRFH8201,https://www.infineon.com/dgdl/Infineon-IRFH8201-DataSheet-v02_04-EN.pdf?fileId=5546d462533600a40153561f75651f0a,active,IRFH8201TRPBF,SuperSO8 5x6,Standard,25,0.95,324,StrongIRFET™,,1.8,1.35,2.35,1.6,,,56,,,/cms/en/product/power/mosfet/n-channel/irfh8201/#!simulation,5546d4694909da48014909dc094d01c8=25.0,0.65,N
IRF540NS,https://www.infineon.com/dgdl/Infineon-IRF540NS-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a4015355e3a72819a3,active,IRF540NSTRLPBF,D2PAK,Standard,100,44,33,IR MOSFET™,,3,2,4,,47.3,,,,,/cms/en/product/power/mosfet/n-channel/irf540ns/#!simulation,5546d4694909da48014909dc094d01c8=100.0,0.43,N
IPP041N04N G,https://www.infineon.com/dgdl/Infineon-IPB041N04N-DS-v02_00-en.pdf?fileId=db3a30432313ff5e01239f19fec57142,active,IPP041N04NGXKSA1,TO220,Industrial,40,4.1,80,OptiMOS™ 3,,,2,4,,42,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_24V.tsc&act=change.U.Infineon.IPP041N04N_L0,/cms/en/product/power/mosfet/n-channel/ipp041n04n-g/#!simulation,5546d4694909da48014909dc094d01c8=40.0|5546d4694909da48014909dc0bb301f2=IPP041N04N G|5546d4694909da48014909dc0f5e0238=MOSFET,0.43,N
IPD040N03L G,https://www.infineon.com/dgdl/Infineon-IPD040N03LG-DS-v01_02-en.pdf?fileId=db3a30432313ff5e01239e343d7c700f,active,IPD040N03LGATMA1,DPAK,Industrial,30,4,90,OptiMOS™ 3,,,1,2.2,5.9,38,,18,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_24V.tsc&act=change.U.Infineon.IPD040N03L_L0,/cms/en/product/power/mosfet/n-channel/ipd040n03l-g/#!simulation,5546d4694909da48014909dc094d01c8=30.0|5546d4694909da48014909dc0bb301f2=IPD040N03L G|5546d4694909da48014909dc0f5e0238=MOSFET,0.32,N
IPD80R2K7C3A,https://www.infineon.com/dgdl/Infineon-IPD80R2K7C3A-DS-v01_01-EN.pdf?fileId=5546d4625e763904015ec2d9c72064a0,active,IPD80R2K7C3AATMA1,DPAK,Automotive,800,2700,2,CoolMOS™ C3A,Flyback,,2.1,3.9,,,12.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipd80r2k7c3a/#!simulation,5546d4694909da48014909dc0bb301f2=IPD80R2K7C3A|5546d4624933b8750149389ffe5222e1=1.2|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=800.0,0.53,N
IRFR2607Z,https://www.infineon.com/dgdl/Infineon-IRFR2607Z-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a401535630d6e42083,active,IRFR2607ZTRPBF,DPAK,Standard,75,22,45,IR MOSFET™,,3,2,4,,34,,,,,/cms/en/product/power/mosfet/n-channel/irfr2607z/#!simulation,5546d4694909da48014909dc094d01c8=75.0,0.5,N
IPP028N08N3 G,https://www.infineon.com/dgdl/Infineon-IPP028N08N3-DS-v01_00-en.pdf?fileId=db3a30432313ff5e0123a3c08e7326b5,active,IPP028N08N3GXKSA1,TO220,Industrial,80,2.8,100,OptiMOS™ 3,,2.8,2,3.5,,155,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_48V.tsc&act=change.U.Infineon.IPP028N08N3_L0,/cms/en/product/power/mosfet/n-channel/ipp028n08n3-g/#!simulation,5546d4694909da48014909dc094d01c8=80.0|5546d4694909da48014909dc0bb301f2=IPP028N08N3 G|5546d4694909da48014909dc0f5e0238=MOSFET,1.89,N
IPD60R600P7S,https://www.infineon.com/dgdl/Infineon-IPD60R600P7S-DataSheet-v02_02-EN.pdf?fileId=5546d4625cc9456a015d50d9fe4c403c,active,IPD60R600P7SAUMA1,DPAK,Standard,600,600,6,CoolMOS™ P7,"LLC_x000d_
PFC",3.5,3,4,,9,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipd60r600p7s/#!simulation,5546d4694909da48014909dc0bb301f2=IPD60R600P7S|5546d4624933b8750149389ffe5222e1=6.3|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,0.24,N
IRFR3710Z,https://www.infineon.com/dgdl/Infineon-IRFR3710Z-DS-v01_02-EN.pdf?fileId=5546d462533600a401535631b29d20cb,active,IRFR3710ZTRPBF,DPAK,Standard,100,"18_x000d_
18","56_x000d_
56","IR MOSFET™_x000d_
IR MOSFET™",,"3_x000d_
3","2_x000d_
2","4_x000d_
4",,"69_x000d_
69",,,,,/cms/en/product/power/mosfet/n-channel/irfr3710z/#!simulation,5546d4694909da48014909dc094d01c8=100.0,0.55,N
IPD60R2K0PFD7S,https://www.infineon.com/dgdl/Infineon-IPD60R2K0PFD7S-DataSheet-v02_00-EN.pdf?fileId=5546d4626df6ee62016e226704e76747,active,IPD60R2K0PFD7SAUMA1,DPAK,Standard,600,2000,3,CoolMOS™ PFD7,"Inverter Stage - Motor drive_x000d_
Active Clamp Flyback",4,3.5,4.5,,,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipd60r2k0pfd7s/#!simulation,,0.2,N
IQE065N10NM5CGSC,https://www.infineon.com/dgdl/Infineon-IQE065N10NM5CGSC-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c81ae03fc0181d23cd7330500,active,IQE065N10NM5CGSCATMA1,PQFN 3.3x3.3 Source-Down DSC,Industrial,100,6.5,85,OptiMOS™ 5,,3,2.2,3.8,,34,,,,,,,,N
IAUC100N04S6N028,https://www.infineon.com/dgdl/Infineon-IAUC100N04S6N028-DataSheet-v01_00-EN.pdf?fileId=5546d4626afcd350016b1c7f0ef50ff8,active,IAUC100N04S6N028ATMA1,Single SSO8,Automotive,40,2.8,100,OptiMOS™-6,,,2.2,3,,,22.0,,,,/cms/en/product/power/mosfet/automotive-mosfet/iauc100n04s6n028/#!simulation,5546d4694909da48014909dc094d01c8=40.0,,N
IPD60R600P6,https://www.infineon.com/dgdl/Infineon-IPx60R600P6-DataSheet-v02_03-EN.pdf?fileId=db3a30433f2e70c5013f3862b5622681,active,IPD60R600P6ATMA1,DPAK,Industrial,600,600,7.3,CoolMOS™ P6,"Boost_x000d_
Flyback_x000d_
Forward (Single, TTF, others)_x000d_
Half Bridge_x000d_
LLC",4,3.5,4.5,,12,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_450V.tsc&act=change.U.Infineon.IPD60R600P6_L0,/cms/en/product/power/mosfet/n-channel/500v-950v/ipd60r600p6/#!simulation,5546d4694909da48014909dc094d01c8=600.0|5546d4694909da48014909dc0bb301f2=IPD60R600P6|5546d4694909da48014909dc0f5e0238=MOSFET,0.48,N
IPDQ60R035CFD7,https://www.infineon.com/dgdl/Infineon-IPDQ60R035CFD7-DataSheet-v02_00-EN.pdf?fileId=8ac78c8c8412f8d30184656b09ef091c,active,IPDQ60R035CFD7XTMA1,Q-DPAK,Industrial,600,35,68,CoolMOS™ CFD7,,4,3.5,4.5,,108,,,,,,,,N
IRF7103,https://www.infineon.com/dgdl/Infineon-IRF7103-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a4015355f0f0141ac6,active,IRF7103TRPBF,SO-8,Standard,50,130,3,IR MOSFET™,,2,1,3,200,,,12,,,,5546d4694909da48014909dc094d01c8=50.0,0.16,N+N
IPB65R190CFD,https://www.infineon.com/dgdl/Infineon-IPX65R190CFD-DS-v02_07-en.pdf?fileId=db3a30432fd0c54a012fded065a8309b,active,IPB65R190CFDATMA2,D2PAK,Industrial,650,190,17.5,CoolMOS™ CFD2,"Full Bridge_x000d_
Half Bridge_x000d_
LLC",4,3.5,4.5,,68,,,,https://design.infineon.com/tinademo/designer.php?path=EXAMPLESROOT%7CINFINEON%7CApplications%7CIndustrial%7CPower%7C&file=power_MOSFET_compare_450V.tsc&act=change.U.Infineon.IPB65R190CFD_L0,/cms/en/product/power/mosfet/n-channel/500v-950v/ipb65r190cfd/#!simulation,5546d4694909da48014909dc094d01c8=650.0|5546d4694909da48014909dc0bb301f2=IPB65R190CFD|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4624933b8750149389ffe5222e1=5.0|5546d4624933b8750149389ffe6022e2=1.3|5546d4624933b8750149389ffe6022e2=1.0,1.38,N
IRLR2905Z,https://www.infineon.com/dgdl/Infineon-IRLR2905Z-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a40153566ccc09267c,active,IRLR2905ZTRPBF,DPAK,Standard,55,13.5,60,IR MOSFET™,,2,1,3,22.5,,,23,,,/cms/en/product/power/mosfet/n-channel/irlr2905z/#!simulation,5546d4694909da48014909dc094d01c8=55.0,0.31,N
IPW65R060CFD7,https://www.infineon.com/dgdl/Infineon-IPW65R060CFD7-DataSheet-v02_01-EN.pdf?fileId=5546d46272e49d2a0173093f43b74492,active,IPW65R060CFD7XKSA1,TO247,Industrial,650,60,36,CoolMOS™ CFD7,,4,3.5,4.5,,68,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipw65r060cfd7/#!simulation,,3.06,N
IRLR3410,https://www.infineon.com/dgdl/Infineon-IRLR3410-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a40153566d14c52695,"active_x000d_
active","IRLR3410TRLPBF_x000d_
IRLR3410TRPBF","DPAK_x000d_
DPAK",Standard,100,"105_x000d_
105","17_x000d_
17","IR MOSFET™_x000d_
IR MOSFET™",,"1.5_x000d_
1.5","1_x000d_
1","2_x000d_
2","155_x000d_
155",,,"22.7_x000d_
22.7",,,/cms/en/product/power/mosfet/n-channel/irlr3410/#!simulation,5546d4694909da48014909dc094d01c8=100.0,"0.23_x000d_
0.27",N
IPN70R450P7S,https://www.infineon.com/dgdl/Infineon-IPN70R450P7S-DS-v02_01-EN.pdf?fileId=5546d4625f2e26bc015f526728366b78,active,IPN70R450P7SATMA1,SOT-223-3,Standard,700,450,10,CoolMOS™ P7,Flyback,3,2.5,3.5,,13.1,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipn70r450p7s/#!simulation,5546d4694909da48014909dc0bb301f2=IPN70R450P7S|5546d4624933b8750149389ffe5222e1=10.0|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=700.0,0.27,N
IPDD60R125CFD7,https://www.infineon.com/dgdl/Infineon-IPDD60R125CFD7-DataSheet-v02_00-EN.pdf?fileId=5546d4627506bb3201751c2ebfc642ba,active,IPDD60R125CFD7XTMA1,D-DPAK,Industrial,600,125,27,CoolMOS™ CFD7,PSFB (Phase shift full Bridge) and LLC,4,3.5,4.5,,31,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipdd60r125cfd7/#!simulation,,1.44,N
IPC173N10N3,https://www.infineon.com/dgdl/DS_IPC173N10N3_2_5.pdf?fileId=db3a30434422e00e01442c02bee95239,active,IPC173N10N3X1SA1,Die Form,,100,100,,OptiMOS™ 3,,,2,3.5,,,,,,,,5546d4694909da48014909dc094d01c8=100.0,,N
IRF7329,https://www.infineon.com/dgdl/Infineon-IRF7329-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a4015355f617841b55,active,IRF7329TRPBF,SO-8,Standard,-12,,,Trench Mosfet,,,,,,,,,,,,5546d4694909da48014909dc094d01c8=-12.0,,P+P
IRFB260N,https://www.infineon.com/dgdl/Infineon-IRFB260N-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a40153561231771de3,active,IRFB260NPBF,TO220,Standard,200,40,56,IR MOSFET™,,3,2,4,,150,,,,,,5546d4694909da48014909dc094d01c8=200.0,1.01,N
IPT60R125G7,https://www.infineon.com/dgdl/Infineon-IPT60R125G7-DataSheet-v02_01-EN.pdf?fileId=5546d46259d9a4bf015a13e819a60e2e,active,IPT60R125G7XTMA1,TOLL,Industrial,600,125,20,CoolMOS™ G7,,3.5,3,4,,27,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipt60r125g7/#!simulation,5546d4694909da48014909dc0bb301f2=IPT60R125G7 |5546d4624933b8750149389ffe5222e1=0.8|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0,1.6,N
BSC050N10NS5,https://www.infineon.com/dgdl/Infineon-BSC050N10NS5-DataSheet-v02_03-EN.pdf?fileId=5546d462636cc8fb0164366daea34f7d,active,BSC050N10NS5ATMA1,SuperSO8,Industrial,100,5,100,OptiMOS™ 5,,3,2.2,3.8,,49,,,,,,5546d4694909da48014909dc0bb301f2=BSC050N10NS5|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=100.0,0.95,N
IPB036N12N3 G,https://www.infineon.com/dgdl/Infineon-IPB036N12N3_G-DS-v02_02-en.pdf?fileId=db3a304323b87bc20123c7030ed51f56,active,IPB036N12N3GATMA1,D2PAK 7-pin,Industrial,120,3.6,180,OptiMOS™ 3,,3,2,4,,158,,,,,/cms/en/product/power/mosfet/n-channel/ipb036n12n3-g/#!simulation,5546d4694909da48014909dc094d01c8=120.0|5546d4694909da48014909dc0bb301f2=IPB036N12N3 G|5546d4694909da48014909dc0f5e0238=MOSFET,2.42,N
IRL540N,https://www.infineon.com/dgdl/Infineon-IRL540N-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a40153565fc2a62567,active,IRL540NPBF,TO220,Standard,100,44,36,IR MOSFET™,,1.5,1,2,63,,,49.3,,,,5546d4694909da48014909dc094d01c8=100.0,0.37,N
IRFS7530-7P,https://www.infineon.com/dgdl/Infineon-IRFS7530-7P-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a40153563a9d1e21d8,active,IRFS7530TRL7PP,D2PAK 7pin,Standard,60,1.4,240,StrongIRFET™,,2.9,2.1,3.7,,236,,,,,/cms/en/product/power/mosfet/n-channel/irfs7530-7p/#!simulation,5546d4694909da48014909dc094d01c8=60.0,1.33,N
BSP92P,https://www.infineon.com/dgdl/Infineon-BSP92P-DS-v02_07-en.pdf?fileId=db3a30433b47825b013b5fd12d3d575e,active,BSP92PH6327XTSA1,SOT-223,Automotive,-250,12000,0.26,Small Signal,,,-1,-2,,-4.3,,,,,/cms/en/product/power/mosfet/small-signal-small-power/bsp92p/#!simulation,5546d4694909da48014909dc094d01c8=-250.0|5546d4694909da48014909dc0bb301f2=BSP92P|5546d4694909da48014909dc0f5e0238=MOSFET,0.16,P
IRF5210,https://www.infineon.com/dgdl/Infineon-IRF5210-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a4015355e3576b198b,active,IRF5210PBF,TO220,Standard,-100,60,-40,IR MOSFET™,,-3,-2,-4,,120,,,,,/cms/en/product/power/mosfet/p-channel/irf5210/#!simulation,5546d4694909da48014909dc094d01c8=-100.0,0.72,P
BSZ42DN25NS3 G,https://www.infineon.com/dgdl/Infineon-BSZ42DN25NS3 G-DS-v02_04-EN.pdf?fileId=db3a30432ad629a6012b15e5a93b1a8b,active,BSZ42DN25NS3GATMA1,PQFN 3x3,Industrial,250,425,5,OptiMOS™ 3,,3,2,4,,4.2,,,,,/cms/en/product/power/mosfet/n-channel/bsz42dn25ns3-g/#!simulation,5546d4694909da48014909dc094d01c8=250.0|5546d4694909da48014909dc0bb301f2=BSZ42DN25NS3 G|5546d4694909da48014909dc0f5e0238=MOSFET,0.42,N
IPA65R110CFD,https://www.infineon.com/dgdl/Infineon-IPX65R110CFD-DS-v02_06-en.pdf?fileId=db3a30433004641301306abd8e2041b1,active,IPA65R110CFDXKSA2,TO220 FullPAK,Industrial,650,110,31.2,CoolMOS™ CFD2,"Full Bridge_x000d_
Half Bridge_x000d_
LLC",4,3.5,4.5,,118,,,,,,5546d4694909da48014909dc094d01c8=650.0|5546d4694909da48014909dc0bb301f2=IPA65R110CFD|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4624933b8750149389ffe5222e1=5.0|5546d4624933b8750149389ffe6022e2=1.3,2.72,N
IPDD60R090CFD7,https://www.infineon.com/dgdl/Infineon-IPDD60R090CFD7-DataSheet-v02_00-EN.pdf?fileId=5546d4627506bb3201751c00c6f04251,active,IPDD60R090CFD7XTMA1,D-DPAK,Industrial,600,90,33,CoolMOS™ CFD7,PSFB (Phase shift full Bridge) and LLC,4,3.5,4.5,,42,,,,,/cms/en/product/power/mosfet/n-channel/500v-950v/ipdd60r090cfd7/#!simulation,,1.96,N
IPW60R037CSFD,https://www.infineon.com/dgdl/Infineon-IPW60R037CSFD-DS-v02_00-EN.pdf?fileId=5546d46268554f4a016894b0464868d4,active,IPW60R037CSFDXKSA1,TO247,Industrial,600,37,25,CoolMOS™ CSFD,"Full Bridge_x000d_
LLC_x000d_
PFC",4,3.5,4.5,,136,,,,,,"5546d4694909da48014909dc0bb301f2=
IPW60R037CSFD|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=600.0",4.29,N
IPP114N12N3 G,https://www.infineon.com/dgdl/Infineon-IPP114N12N3_G-DS-v02_04-en.pdf?fileId=db3a30432239cccd0122a78772727cf1,active,IPP114N12N3GXKSA1,TO220,Industrial,120,11.4,75,OptiMOS™ 3,,3,2,4,,49,,,,,/cms/en/product/power/mosfet/n-channel/ipp114n12n3-g/#!simulation,5546d4694909da48014909dc094d01c8=120.0|5546d4694909da48014909dc0bb301f2=IPP114N12N3 G|5546d4694909da48014909dc0f5e0238=MOSFET,0.73,N
IRF6674,https://www.infineon.com/dgdl/Infineon-IRF6674-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a4015355ec9f0d1a66,active,IRF6674TRPBF,DirectFET (M),Standard,60,11,67,IR MOSFET™,,4,3,4.9,,24,,,,,/cms/en/product/power/mosfet/n-channel/irf6674/#!simulation,5546d4694909da48014909dc094d01c8=60.0,1.01,N
IPI111N15N3 G,https://www.infineon.com/dgdl/Infineon-IPP_I111N15N3_IPB108N15N3-DS-v02_02-EN.pdf?fileId=db3a304325305e6d01254a5795541b4f,active,IPI111N15N3GAKSA1,I2PAK,Industrial,150,11.1,83,OptiMOS™ 3,,3,2,4,,41,,,,,/cms/en/product/power/mosfet/n-channel/ipi111n15n3-g/#!simulation,5546d4694909da48014909dc094d01c8=150.0|5546d4694909da48014909dc0bb301f2=IPI111N15N3 G|5546d4694909da48014909dc0f5e0238=MOSFET,1.87,N
IPG20N10S4L-35,https://www.infineon.com/dgdl/Infineon-IPG20N10S4L_35-DS-v01_01-en.pdf?fileId=db3a3043372d5cc8013750d7337e05fd,active,IPG20N10S4L35ATMA1,Dual SSO8,Automotive,100,35,20,OptiMOS™-T2,,,1.1,2.1,,,13.4,,,,/cms/en/product/power/mosfet/automotive-mosfet/ipg20n10s4l-35/#!simulation,5546d4694909da48014909dc0bb301f2=IPG20N10S4L-35|5546d4694909da48014909dc0f5e0238=MOSFET|5546d4694909da48014909dc094d01c8=100.0,0.51,N+N
IRF630N,https://www.infineon.com/dgdl/Infineon-IRF630N-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a4015355e7ae3819e6,active,IRF630NPBF,TO220,Standard,200,300,9.3,IR MOSFET™,,3,2,4,,23.3,,,,,,5546d4694909da48014909dc094d01c8=200.0,0.26,N
IRFP064N,https://www.infineon.com/dgdl/Infineon-IRFP064N-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a40153562840351fca,active,IRFP064NPBF,TO247,Standard,55,8,110,IR MOSFET™,,3,2,4,,113.3,,,,,/cms/en/product/power/mosfet/n-channel/irfp064n/#!simulation,5546d4694909da48014909dc094d01c8=55.0,0.84,N
IRF8734,https://www.infineon.com/dgdl/Infineon-IRF8734-DataSheet-v01_01-EN.pdf?fileId=5546d462533600a40153560d97fd1d7d,active,IRF8734TRPBF,SO-8,Standard,30,3.5,21,StrongIRFET™,,1.8,1.35,2.35,5.1,,,20,,,/cms/en/product/power/mosfet/n-channel/irf8734/#!simulation,5546d4694909da48014909dc094d01c8=30.0,0.34,N
